Full filepath,Full Class Index,sensitivityscore_before_Conv2d_1a_3x3.conv,sensitivityscore_before_Conv2d_2a_3x3.conv,sensitivityscore_before_Conv2d_2b_3x3.conv,sensitivityscore_before_maxpool1,sensitivityscore_before_Conv2d_3b_1x1.conv,sensitivityscore_before_Conv2d_4a_3x3.conv,sensitivityscore_before_maxpool2,sensitivityscore_before_Mixed_5b.branch1x1.conv,sensitivityscore_before_Mixed_5b.branch5x5_1.conv,sensitivityscore_before_Mixed_5b.branch5x5_2.conv,sensitivityscore_before_Mixed_5b.branch3x3dbl_1.conv,sensitivityscore_before_Mixed_5b.branch3x3dbl_2.conv,sensitivityscore_before_Mixed_5b.branch3x3dbl_3.conv,sensitivityscore_before_Mixed_5b.branch_pool.conv,sensitivityscore_before_Mixed_5c.branch1x1.conv,sensitivityscore_before_Mixed_5c.branch5x5_1.conv,sensitivityscore_before_Mixed_5c.branch5x5_2.conv,sensitivityscore_before_Mixed_5c.branch3x3dbl_1.conv,sensitivityscore_before_Mixed_5c.branch3x3dbl_2.conv,sensitivityscore_before_Mixed_5c.branch3x3dbl_3.conv,sensitivityscore_before_Mixed_5c.branch_pool.conv,sensitivityscore_before_Mixed_5d.branch1x1.conv,sensitivityscore_before_Mixed_5d.branch5x5_1.conv,sensitivityscore_before_Mixed_5d.branch5x5_2.conv,sensitivityscore_before_Mixed_5d.branch3x3dbl_1.conv,sensitivityscore_before_Mixed_5d.branch3x3dbl_2.conv,sensitivityscore_before_Mixed_5d.branch3x3dbl_3.conv,sensitivityscore_before_Mixed_5d.branch_pool.conv,sensitivityscore_before_Mixed_6a.branch3x3.conv,sensitivityscore_before_Mixed_6a.branch3x3dbl_1.conv,sensitivityscore_before_Mixed_6a.branch3x3dbl_2.conv,sensitivityscore_before_Mixed_6a.branch3x3dbl_3.conv,sensitivityscore_before_Mixed_6b.branch1x1.conv,sensitivityscore_before_Mixed_6b.branch7x7_1.conv,sensitivityscore_before_Mixed_6b.branch7x7_2.conv,sensitivityscore_before_Mixed_6b.branch7x7_3.conv,sensitivityscore_before_Mixed_6b.branch7x7dbl_1.conv,sensitivityscore_before_Mixed_6b.branch7x7dbl_2.conv,sensitivityscore_before_Mixed_6b.branch7x7dbl_3.conv,sensitivityscore_before_Mixed_6b.branch7x7dbl_4.conv,sensitivityscore_before_Mixed_6b.branch7x7dbl_5.conv,sensitivityscore_before_Mixed_6b.branch_pool.conv,sensitivityscore_before_Mixed_6c.branch1x1.conv,sensitivityscore_before_Mixed_6c.branch7x7_1.conv,sensitivityscore_before_Mixed_6c.branch7x7_2.conv,sensitivityscore_before_Mixed_6c.branch7x7_3.conv,sensitivityscore_before_Mixed_6c.branch7x7dbl_1.conv,sensitivityscore_before_Mixed_6c.branch7x7dbl_2.conv,sensitivityscore_before_Mixed_6c.branch7x7dbl_3.conv,sensitivityscore_before_Mixed_6c.branch7x7dbl_4.conv,sensitivityscore_before_Mixed_6c.branch7x7dbl_5.conv,sensitivityscore_before_Mixed_6c.branch_pool.conv,sensitivityscore_before_Mixed_6d.branch1x1.conv,sensitivityscore_before_Mixed_6d.branch7x7_1.conv,sensitivityscore_before_Mixed_6d.branch7x7_2.conv,sensitivityscore_before_Mixed_6d.branch7x7_3.conv,sensitivityscore_before_Mixed_6d.branch7x7dbl_1.conv,sensitivityscore_before_Mixed_6d.branch7x7dbl_2.conv,sensitivityscore_before_Mixed_6d.branch7x7dbl_3.conv,sensitivityscore_before_Mixed_6d.branch7x7dbl_4.conv,sensitivityscore_before_Mixed_6d.branch7x7dbl_5.conv,sensitivityscore_before_Mixed_6d.branch_pool.conv,sensitivityscore_before_Mixed_6e.branch1x1.conv,sensitivityscore_before_Mixed_6e.branch7x7_1.conv,sensitivityscore_before_Mixed_6e.branch7x7_2.conv,sensitivityscore_before_Mixed_6e.branch7x7_3.conv,sensitivityscore_before_Mixed_6e.branch7x7dbl_1.conv,sensitivityscore_before_Mixed_6e.branch7x7dbl_2.conv,sensitivityscore_before_Mixed_6e.branch7x7dbl_3.conv,sensitivityscore_before_Mixed_6e.branch7x7dbl_4.conv,sensitivityscore_before_Mixed_6e.branch7x7dbl_5.conv,sensitivityscore_before_Mixed_6e.branch_pool.conv
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0011_794927.jpg,4,0.002278639,0.002920899,0.004409269,0.003533969,0.007242169,0.005942664,0.005737402,0.030559046,-0.019054119,-0.005987784,-0.002960873,-0.003729799,0.000705469,0.002331394,0.020972755,0.008757003,0.000924861,0.009270415,0.001470471,-0.001597323,-0.004520933,0.017592965,-0.011944416,-0.000926577,0.021939239,0.01979108,-0.000185413,0.00593046,0.004641376,-0.000643287,-0.010040483,0.008311568,0.028046265,0.003797176,0.01174596,-0.003447426,0.00234681,-0.000438963,-0.011582507,-0.020832416,-0.009767995,0.00178791,0.019978862,0.007527062,-0.002452103,-0.003162436,0.040752124,0.018090341,0.006934914,0.000625514,0.001074919,0.004933517,0.006751956,-0.004656907,-0.004961476,0.001817505,0.008224852,-0.001993401,0.0040125,0.004628885,0.005537955,0.012841678,0.002820577,0.006953892,0.003902004,-0.007851689,0.007394319,0.007074133,0.002591446,0.000993875,0.005341299,0.001556014
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0003_794962.jpg,4,-0.001884968,-0.000753284,-0.00037456,-0.005845342,-0.001756749,0.00197341,-0.00938526,-0.005327239,-0.000217112,0.002207618,-0.004233776,-0.005670661,-0.002040881,-0.018036306,-0.001208917,0.000948436,0.000283558,-0.000564809,0.005931807,-8.66E-05,-0.000130123,-0.002242691,0.003794689,-0.001441619,-0.002705875,-0.004825907,0.00340788,0.013763716,-0.005674296,-0.007620334,0.001660506,-0.003746271,-0.007842172,0.011884606,0.002753695,0.017451959,-0.016786866,-0.009016132,-0.021599278,-0.010518339,-0.00472506,0.009936504,0.006229611,0.019371223,0.010948945,-0.001332863,-0.01924013,-0.005198541,-0.008531554,0.005162951,0.003533236,0.009138538,0.029213388,-0.015813991,-0.012660092,-0.015665699,-0.01806763,-0.002329551,-0.011182615,-0.026090248,-0.003946083,-0.001880775,0.018622177,0.005355555,-0.010931165,0.006633421,-0.009402183,0.006455779,-0.004537486,-0.016085202,-0.002838659,-0.005014827
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0047_794918.jpg,4,0.007432926,-0.005024922,-0.001292962,-0.003495327,-0.008735448,-0.000696207,-0.006398084,-0.015192807,-0.01056401,-0.007273361,0.007608646,0.003124137,0.008048009,0.004077127,0.002565884,-0.010898432,-0.002724676,0.015393078,0.009108087,0.005566286,-0.004333217,0.000851031,0.000899258,0.000929874,-0.014292667,-0.009759914,-0.000604099,0.008405333,-0.012338933,0.000464713,0.001621441,-0.005539735,-0.004183067,-0.00231475,0.001139531,-0.010396753,-0.00266571,0.010612977,0.018649666,-0.00274423,0.001456116,0.01618626,-0.005859141,-0.00997159,-0.020207793,-0.019800106,-0.004388759,-0.017029647,0.000484875,-0.014404958,-0.0152763,0.012114209,-0.015937427,0.000588825,0.009244096,0.01275772,0.003097316,-0.004931192,-0.001292365,-0.003010882,0.005778422,-0.018861795,0.001038946,-0.008420686,0.010062269,-0.004311525,-0.01331112,-0.003935229,-0.001749108,0.005133314,0.009841877,-0.004873801
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0010_794907.jpg,4,-0.004126832,-0.001271682,0.000388432,-0.012558966,-0.001505659,-0.004533743,-0.00238803,-0.002218172,0.001535425,0.010130275,0.006823992,0.003861809,0.0105305,-0.017471144,0.000979695,0.007558907,0.012921489,-0.003895868,0.003530062,0.003840875,-0.004114606,-0.006001722,0.008170679,0.00057379,0.000889455,-0.001508747,0.00377764,-0.010204498,0.000229395,-0.00665189,-0.007692175,0.002782983,0.000705732,0.013585562,0.0037255,0.008104421,0.007625161,-0.009047911,-0.017874844,-8.65E-05,-0.009796863,-0.007045256,-0.000397334,-0.003388497,-0.020739906,0.003671964,-0.002511893,-0.002892784,-0.01955489,-0.025009586,-0.016646657,0.00177051,0.003846728,0.001764932,0.009442807,-0.00313166,-0.013379569,-0.008905716,-0.006492567,0.006200793,0.012867404,-0.008463753,-0.002994973,-0.001490938,-0.009403123,-0.008534837,-0.001171084,0.001757879,0.010555213,0.004828299,0.007262302,0.005403647
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0068_785253.jpg,4,0.001167442,-0.00735577,-0.004734897,-0.009812887,-0.008420473,-0.000527551,-0.012638383,-0.018971134,-0.014706768,-0.021219352,-0.002200403,0.005391171,-0.005406747,-0.004419942,-0.03784515,-0.001138786,0.010087647,-0.001729874,-0.003718393,0.003465011,-0.018324118,-0.007798109,0.007873805,0.007218401,-0.024365967,-0.0108007,-0.013428887,-0.009960123,-0.005875801,-0.002123539,-0.000456914,0.004105908,-0.007610366,-0.013820635,-0.003200846,-0.005081284,-0.033785183,-0.010489315,-0.007540453,-0.019370854,0.001429393,-0.004236783,0.004538143,-0.023131004,-0.008466003,-0.009688126,-0.024846014,-0.034518935,-0.027397506,-0.029294357,-0.023285419,-0.004523952,0.011383639,-0.021224454,-0.014308387,-0.023659114,-0.008058194,0.01750679,-0.016789231,-0.020769436,0.007892272,0.008203749,-0.006525863,-0.024338167,-0.013409425,0.011227099,0.001113853,-0.00483383,-0.004994466,0.008439938,0.011184125,0.02481461
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0012_794960.jpg,4,0.003565071,-0.005047454,-0.002933925,0.011418816,0.004143391,0.00192246,-0.005953054,-0.02113621,0.002374656,0.000832254,0.008079427,-0.000988837,-0.002411236,0.009757167,-0.016879596,0.000112551,0.000494666,-0.007879546,-0.010442697,-0.01088277,0.006917613,0.003743877,-0.009732954,-0.00548159,-0.002639159,-0.006970627,0.005747799,-0.010264876,-0.003713983,-0.011941144,-0.000602084,0.015613424,-0.010757052,0.008363566,0.003826182,0.011671793,0.000783224,0.000899934,0.022817794,0.019670144,0.013429319,-0.013207083,-0.000868869,-0.005477747,-0.006276039,-0.014367033,-0.00832987,0.009615208,0.006986012,0.003355468,-0.001903879,0.006958176,-0.00700185,0.007232998,0.026876725,0.011987782,-0.011571576,0.005160314,0.008118024,0.00434244,0.007309108,0.006106732,0.010720794,0.020764824,0.009018363,-0.003124292,0.00604518,0.002308758,-0.004521284,-0.003646221,0.011502494,0.006531025
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0021_794938.jpg,4,0.004546735,-4.27E-05,0.000903206,0.017919566,0.004510757,0.003639938,0.01201373,0.011702634,-0.005099447,-0.003708222,0.005123798,0.011346219,0.00016955,0.016790492,0.014276042,-0.00263465,0.005322459,0.009929176,0.000764364,0.004246288,0.019010477,0.013153991,-0.007889871,0.003347717,0.0100065,0.008689399,-0.003078824,-0.001641022,0.010301324,0.002637699,-0.007383373,-0.025987977,0.004810117,0.012421387,0.004308261,0.001695867,-0.007423689,0.02398278,0.020171292,-0.017275881,0.003656864,-0.015180655,0.002093672,0.004097621,-6.61E-06,-0.005287775,-0.012332956,-0.017296191,-0.021112368,-0.027887981,-0.008481989,0.008211046,0.002180471,-0.016805368,-0.009177998,-0.007349806,0.003963457,0.002529542,-0.006389563,-0.000418308,-0.008773999,-0.005480116,-0.001746521,-0.018239044,-0.027115406,-0.008667169,0.001811304,-0.005591413,-0.015295477,-0.014609548,-0.002152241,0.008694397
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0069_785258.jpg,4,0.002173209,0.002475805,0.001352338,0.009140754,0.005140096,0.000590332,-0.005148072,-0.004107704,-0.012765959,-0.006908107,-0.001511388,-0.004257241,-0.000294994,0.004549572,-0.013841935,-0.004877779,-0.004286367,0.006502469,0.007834376,0.004942885,-0.014515997,0.000425739,-0.004257764,0.013839704,-0.014667791,-0.002187819,0.002643474,-0.007815883,-0.000490574,0.001336453,0.003359541,0.014486114,-0.002398429,-0.010020963,-0.000126559,-0.001109669,-0.045618705,-0.03823909,-0.03559058,-0.039416224,-0.022750096,-0.006016469,0.014759041,-0.007696546,0.000316612,-0.002264105,0.01908179,-0.021179311,0.002975504,-0.014517448,0.005091633,-0.00911391,0.011393728,0.009862601,-0.010151838,0.001287931,0.011089448,-0.00950738,-0.006959979,-0.004329183,0.001040414,0.012437286,0.012614483,0.01265478,0.002716794,0.01608236,0.012324296,-0.004371888,-0.01043093,-0.022094648,-0.005088477,-0.001505466
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0033_794964.jpg,4,0.001769064,-0.00049781,0.003549398,0.002692299,0.006186622,0.002917738,0.01983967,0.023704922,0.002520808,0.00307744,0.008025412,0.012974255,-0.001107663,0.000390248,0.021824965,0.014152383,0.004617759,0.000426105,-0.002659832,0.000314085,0.006636506,0.013308007,-0.007173078,-0.003123975,0.008450693,0.002505801,0.000806436,0.0064714,0.013535407,0.003739018,0.0013603,-0.001001603,0.009331077,-0.002891133,0.001358354,0.006025493,-0.012786226,-0.019174976,-0.007754206,-0.023624703,0.002919283,0.003679279,0.015089072,0.006700999,0.01982075,0.008837571,0.016466288,0.005785821,-0.005896716,-0.008408852,0.016741863,0.025721323,0.02437044,-0.007205346,-0.008118438,-0.008142994,0.02009606,0.024116438,0.013747249,0.006711135,0.004832442,0.01614316,0.003911254,0.007955949,-0.008604595,0.005790172,0.003378123,0.018224785,0.02115636,0.009596758,0.00958102,0.001652211
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0044_1825.jpg,4,0.002114242,-0.001685838,0.001752874,-0.004178152,-0.002416199,-0.002246636,-0.00421156,-0.004423904,-0.021535486,-0.009107481,0.000507507,0.005535169,0.002348427,-0.008367203,0.00547993,0.003713947,-0.002528268,-0.00195853,-0.006566166,-0.000352586,-0.002288818,0.003963427,0.006118634,-0.005353421,0.007031457,0.00069949,-0.000383235,0.00734522,0.000709071,0.01037374,-0.00126556,0.015373175,0.018966928,-0.008177223,-0.006195475,0.003150144,-0.006066426,-0.00602974,0.007968171,0.011444056,-0.00075657,-0.004569982,0.009494242,0.009941387,0.009706626,0.006677432,-0.014984991,-0.007243211,-0.015995521,-0.015736803,0.006905306,0.009165164,0.007873015,-0.011454571,-0.009509292,-0.008079753,0.022991251,0.011516364,0.02630062,0.03070787,0.03049004,0.020587273,-0.002825723,0.03723826,0.027796037,0.026010804,0.023029987,0.025005534,0.035490084,0.029710563,0.026246509,0.012882425
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0076_785252.jpg,4,-0.004765937,-0.001909928,0.00085357,-0.005985366,0.000356769,-0.003785444,0.002137132,-0.008981124,0.009836545,0.007028828,0.001453362,0.002387809,0.004917095,0.010334449,-0.009490466,0.004720088,0.005007601,0.010481318,0.005225009,0.009841511,0.001141708,-0.003117776,-0.008217989,-0.00244327,-0.005345529,-0.007508764,-0.001352585,-0.007072602,-0.01082007,-0.009024566,-0.003995334,-0.00633599,0.006591221,-0.004793814,0.003126912,0.001395715,0.001467576,2.69E-05,0.003159612,0.014409696,0.011164573,0.008703588,0.001998222,-0.003752752,-0.013326114,-0.011468327,0.026224349,0.022129133,0.02021263,0.006802642,0.006553765,0.007594253,-0.006579724,-0.004692181,-0.006003669,-0.011089766,-0.0103937,-0.000413166,0.00729534,0.000948642,0.01122188,0.000113668,0.01223911,-0.010884765,-0.013955852,-0.010707374,-0.000806088,0.002535676,0.003340173,0.022168215,-0.000747002,-0.017171081
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0072_785260.jpg,4,2.37E-05,-0.000428318,0.00044258,0.014742455,0.015311963,0.003128575,0.00095612,-0.014338076,-0.002105149,-0.003956442,-0.000149339,-0.002482488,-0.007991124,0.019456677,-0.011646938,-0.014026448,-0.002060844,-0.010007318,-0.007063702,-0.001261937,-0.027335158,0.000593698,-0.00916996,-0.014218058,-0.008913075,-0.016518528,-9.94E-05,-0.010223903,-0.008147098,-0.006248014,5.68E-05,-0.00619086,0.011768078,-0.0103988,-0.007522368,-0.001250968,-0.02113923,-0.013796486,-0.0168497,-0.008616241,-0.007787482,-0.018863147,0.008203365,0.005317768,-0.003281017,-0.00326175,0.012943247,0.017444033,0.029943205,0.015364548,-0.001227978,0.002067419,0.004979574,0.000214498,-0.003809494,-0.000258138,-0.001802245,0.007270495,0.000932986,-0.010079857,0.001850482,0.007836763,0.009629802,-0.000385905,0.005416185,0.001246307,0.011857085,0.009436341,-0.00331326,0.000149977,0.006138011,-0.002823812
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0001_794941.jpg,4,0.000228127,-0.001228139,9.96E-05,0.000836852,-0.001542964,0.001212355,0.007733158,0.009978729,-0.019070972,-0.012704325,-0.010425784,-0.001875786,-0.00022136,0.024073342,0.00213442,-0.0205445,-0.014700339,0.003003071,-0.005603819,-0.003843465,-0.001495305,0.011283658,-0.019941116,-0.025369346,-0.011893671,0.00373472,0.001152884,-0.012223517,-0.002656924,4.73E-05,-0.01001136,-0.013366267,0.022696804,-0.034143817,-0.004000622,-0.010491674,-0.014720423,-0.002153932,-0.012516283,0.001633927,0.000147934,0.00053055,-0.00218774,-0.020595565,-0.017413208,-0.008677181,0.022722185,0.032880034,0.009943699,0.004967456,0.000350134,0.007779242,0.011076912,-0.00842659,-0.013441268,-0.013762467,-0.012737196,-0.017588692,-0.03658796,-0.021903384,0.000465727,-0.016981188,0.00727945,-0.011681099,-0.014291361,-0.019799098,-0.008386284,0.001066516,0.000861382,0.009474939,-0.002620865,0.002104916
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0048_1791.jpg,4,0.001426374,0.003565034,-0.000732102,0.000217452,-0.007449519,-0.001229521,-0.007777296,-0.007504173,-0.020234752,-0.016696025,-0.000286305,-0.001893612,0.004937586,0.001132019,-0.011780866,-0.010717797,-0.003817529,0.006946037,0.005351123,0.003348504,-0.019128423,-0.003520422,0.011461544,0.00498943,0.003241638,0.002122718,-0.003150194,-0.007496439,-0.013390746,-0.001525839,-0.014378058,-0.01095152,0.000936649,-0.009533298,-0.010473354,-0.011270669,-0.005387145,0.011172228,0.01392308,-0.002980073,0.004383938,-0.009697394,-0.011130824,-0.032492727,-0.01539505,-0.007940011,0.023507662,0.021472475,0.000566147,-0.010481229,0.021709558,0.008565437,-0.000212678,-0.015439915,-0.024815654,-0.01912136,-0.017266087,-0.015932245,-0.016956154,-0.019268837,0.00660046,-0.00174197,0.006193835,-0.017922036,-0.019198688,-0.032075256,0.000237934,-0.010321668,-0.011686148,-0.024951825,-0.005384737,0.00964429
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0040_794912.jpg,4,-0.001295351,-0.000222827,-0.001151864,0.006241468,0.011033607,0.000358114,0.002651095,0.006754438,0.009044043,-0.006349921,0.004605593,0.01094439,0.013694901,0.008170022,-0.003308706,0.001722005,-0.003278832,0.009229994,0.00642028,0.004158059,0.008608319,0.000999586,-0.009896293,-0.006028464,-0.00724532,0.005151922,0.009587441,0.017390657,0.005254288,0.006843237,0.00759207,-0.008298235,0.002383799,-0.003580856,0.001762104,-0.006065722,-0.012881951,0.000654113,0.000843782,-0.009680361,-0.004598484,0.01225357,0.013757984,-0.006846277,-0.000942228,-0.013229525,-0.002149061,-0.011284247,-0.002868583,0.00610819,-0.004106721,0.0067035,-0.008137146,-0.000345273,-0.001523636,-0.002816794,-0.012142204,0.000483197,-0.008555935,-0.012984217,-0.007002784,0.000986731,0.010202657,-0.010254321,-0.002919006,-0.006505687,0.001313382,-0.001202496,-0.003928423,-0.012475471,-0.012337563,-0.012909027
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0045_794940.jpg,4,-0.000287742,0.000455223,-0.003808896,-8.35E-05,0.007407702,4.29E-06,-0.000944645,0.000398356,-0.013328807,-0.009399815,-0.002946438,-0.001840417,0.006221153,-0.006935643,0.001355908,-0.008551327,-0.001850621,0.007553557,0.005223191,0.007316623,0.021291444,0.008166672,-0.008743804,0.00761164,0.001773401,-0.000132863,0.009202061,0.007026609,0.000317578,-0.00166794,0.009578979,0.014715276,0.00457713,0.00573386,0.005427707,0.005803982,0.002359168,0.01571785,0.0256882,0.016538806,0.005349586,-0.003218295,0.014756026,0.016958741,0.003108685,0.004463033,-0.00025427,0.001309349,0.007853257,-0.005019832,0.003179572,0.010710123,0.019106634,0.004704099,-0.004428881,-0.001237936,0.019815885,0.02021901,0.04076208,0.009238063,0.010692636,0.0086878,0.007131488,-0.009884176,-0.002411433,0.008379433,0.007295842,0.002395976,-0.000809202,0.02425159,0.012591871,0.015526867
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0059_794929.jpg,4,9.18E-05,1.97E-05,-0.00181627,-0.004886538,0.001527008,0.000560842,0.000209506,-0.016813196,0.015182174,0.002718174,0.010774755,0.006558816,0.003897497,0.021541465,-0.000602589,-0.008422177,-0.005642209,-0.000294397,-0.00528826,0.00027607,-0.011771614,-0.019614294,-0.00565556,-0.01349023,-0.014586844,-0.005092026,-0.003904858,-0.007414772,-0.01418164,0.01199159,0.003466605,-0.014880015,-0.009615466,-0.008548987,-0.013819693,-0.001323781,-0.020205837,-0.030109916,-0.054260463,-0.05718664,-0.030897446,-0.013569906,-0.016830478,-0.015429394,-0.02233189,-0.018075798,-0.009260298,-0.002581281,-0.018007474,-0.018525649,-0.01349317,-0.002485702,0.015257005,-0.03119898,-0.02115738,-0.015738754,-0.043635298,-0.03630658,-0.024703605,-0.022293132,-0.000483084,-0.015399577,0.008576099,-0.002494874,-0.016717546,-0.018369509,0.004102603,0.00403423,0.013232298,0.002330176,0.014069168,0.004870851
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0018_1817.jpg,4,0.001310273,0.000294371,0.003420221,0.007645738,0.008771414,0.000781389,0.001559747,-0.006659749,-0.002440532,-0.004818943,-0.00112598,0.005155807,0.009983785,0.013222524,-0.001911573,0.018370163,0.004202955,0.002581822,0.00487874,0.000730427,-0.012798865,-0.002527166,0.007970044,-0.000271643,-0.001417441,0.005809419,0.003360108,0.003012718,0.009027014,0.003476578,0.007207173,0.009883132,0.004606407,0.003197009,0.009787549,0.003583415,-0.014200123,-0.006872739,0.003481444,0.0159278,0.00695872,-0.015394136,0.007739823,0.011457241,0.008672189,0.002609777,-0.003923613,-0.01634238,-0.009770816,0.011426343,0.005587756,0.007858011,-0.000926656,0.004296472,0.002058533,0.010241137,0.008750109,0.000221175,0.000765067,-0.005520455,-0.004721327,0.003630008,0.012153652,0.006448539,-0.003937538,-0.00514634,-0.004395115,0.006176755,0.007658659,0.002768752,0.006140086,0.000670358
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0067_785249.jpg,4,-0.000757464,0.000240971,-0.000105277,0.002357543,-0.000541987,-0.001033606,-0.003244409,0.004257508,0.003285776,0.003530402,-0.004717638,-0.009529945,-0.00185968,-0.020770626,0.008370359,0.000323526,-0.004559041,-0.010910763,-0.003837534,0.001017858,0.016275208,0.011823062,-0.004845458,0.000598566,0.006737491,0.014100472,-0.004658399,-0.001189015,0.005730062,0.000122507,-0.001845945,-0.003988823,0.009947289,-0.007914691,-0.011037523,-0.002505071,0.00643984,0.005170002,-0.004732697,0.020277947,0.002325092,0.001753646,0.003888049,-0.006289879,-0.003799681,-0.006949805,-0.004754384,-0.004899917,-0.000219735,-0.006888352,0.001452311,-0.00311407,0.010439368,-0.009219458,-0.002230083,-0.00350758,-0.00755882,-0.004564234,0.00095637,-0.006013802,-0.005182503,-0.022337891,0.010206309,-0.002387986,-0.007550424,-0.003262724,0.013011948,0.012073481,0.012867037,0.026396345,0.015021585,-0.001650417
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0053_794966.jpg,4,0.000459965,-0.001194653,0.001140812,0.005098516,-0.002233619,-4.46E-05,0.014209913,0.025119428,-0.009067337,-0.011009509,0.001042593,0.011870844,0.000283073,-0.013081327,0.008867377,0.003130943,0.001213076,-0.002484289,-0.000376637,-0.007565029,0.016039683,0.00097954,-0.001388937,0.008974883,-0.001473704,-0.006666267,-0.002423731,0.002715837,-0.002478695,-0.007982236,0.001010503,0.003116411,0.0079002,0.010786765,0.002683081,0.000348236,0.001761008,-0.005005049,-0.018988622,-0.022592815,-0.016812447,0.014317649,0.013819918,-0.007899584,0.001858481,0.000631884,-0.016405556,0.001951882,0.010390131,0.004146204,-0.012880088,0.03261575,0.009484956,0.001583067,-0.003866269,-0.004348401,-0.002727898,0.003126869,0.007571617,-0.000163969,0.002992596,-0.01045054,-0.001438591,0.002985834,-0.006464479,-0.012261133,0.01531866,0.008263736,0.00479714,0.01082715,-0.000152366,-0.004303846
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0013_794914.jpg,4,-0.001643985,-0.004790395,-0.002773953,0.00238395,-0.003863522,-0.002770153,-0.004838676,-0.012229949,-0.010515152,-0.008332749,-0.004772369,0.00070974,-0.007912632,0.010069564,-0.008783644,-0.022120774,-0.013893883,-0.002624896,-0.006052051,-0.016072191,-0.006783405,-0.024158597,-0.004037678,-0.008880094,-0.004101684,-0.004834885,0.002715886,-0.005565886,-0.015750464,0.000988119,-0.010777555,-0.006960685,-0.009975039,-0.01736082,-0.02613873,-0.012621058,-0.011548868,-0.027338844,-0.008209545,-0.01082762,-0.018613603,0.006945517,-0.012233036,-0.013286683,-0.019701045,-0.004617299,-0.025230339,-0.005867996,-0.011634171,-0.004956337,-0.000830971,0.00227003,-0.005304317,-0.005754279,-0.008975766,-0.009332342,-0.028897304,-0.023605257,-0.015596191,0.001659553,0.011094089,-0.022871051,0.00128952,-0.009623917,-0.008852699,-0.015100104,0.02218026,0.00747945,0.012686728,0.003788902,0.012067617,-0.004015019
/mnt/sdd/caltech_training_multiclass/train/005.Crested_Auklet/Crested_Auklet_0032_794931.jpg,4,-0.005204727,-0.00061162,-0.000886321,0.005386122,0.005768962,0.001111462,-0.003874832,-0.007567928,0.019233821,0.014125094,0.001308902,-0.010629529,-0.000785361,-0.01305547,-0.002259508,0.010199342,0.003365066,-0.009455115,0.004019777,0.002093533,-0.003850449,0.001757443,-0.026195481,-0.007103675,0.008215098,0.001527711,0.001359488,-0.00935356,-0.008616013,0.006452379,0.010427894,-0.015906023,-0.013805132,-0.01439542,-0.003195937,0.009414225,-0.015675556,0.000820714,-0.002849193,0.017613644,0.000459481,0.003851313,-0.00375285,8.91E-06,0.000526837,0.006468209,0.00094084,-0.02735009,-0.011150049,-0.008027393,-0.001908076,-0.013884345,0.010304726,-0.003655945,-0.017083991,-0.002498521,-0.022081036,-0.015421622,-0.022372548,-0.020161096,-0.007288067,0.002782864,0.008052099,0.003104588,-0.013704817,-0.021201998,0.002188765,0.013223521,0.024039812,0.010126844,-0.003000457,0.004743279
