Full filepath,Full Class Index,sensitivityscore_before_layer1.0.conv1,sensitivityscore_After_layer1.0.conv1_0.5,sensitivityscore_After_layer1.0.conv1_0.6,sensitivityscore_After_layer1.0.conv1_0.7,sensitivityscore_before_layer1.0.conv2,sensitivityscore_After_layer1.0.conv2_0.5,sensitivityscore_After_layer1.0.conv2_0.6,sensitivityscore_After_layer1.0.conv2_0.7,sensitivityscore_before_layer1.0.conv3,sensitivityscore_After_layer1.0.conv3_0.5,sensitivityscore_After_layer1.0.conv3_0.6,sensitivityscore_After_layer1.0.conv3_0.7,sensitivityscore_before_layer4.0.conv1,sensitivityscore_After_layer4.0.conv1_0.5,sensitivityscore_After_layer4.0.conv1_0.6,sensitivityscore_After_layer4.0.conv1_0.7,sensitivityscore_before_layer4.0.conv2,sensitivityscore_After_layer4.0.conv2_0.5,sensitivityscore_After_layer4.0.conv2_0.6,sensitivityscore_After_layer4.0.conv2_0.7,sensitivityscore_before_layer4.0.conv3,sensitivityscore_After_layer4.0.conv3_0.5,sensitivityscore_After_layer4.0.conv3_0.6,sensitivityscore_After_layer4.0.conv3_0.7,sensitivityscore_before_layer4.1.conv1,sensitivityscore_After_layer4.1.conv1_0.5,sensitivityscore_After_layer4.1.conv1_0.6,sensitivityscore_After_layer4.1.conv1_0.7,sensitivityscore_before_layer4.1.conv2,sensitivityscore_After_layer4.1.conv2_0.5,sensitivityscore_After_layer4.1.conv2_0.6,sensitivityscore_After_layer4.1.conv2_0.7,sensitivityscore_before_layer4.1.conv3,sensitivityscore_After_layer4.1.conv3_0.5,sensitivityscore_After_layer4.1.conv3_0.6,sensitivityscore_After_layer4.1.conv3_0.7,sensitivityscore_before_layer4.2.conv1,sensitivityscore_After_layer4.2.conv1_0.5,sensitivityscore_After_layer4.2.conv1_0.6,sensitivityscore_After_layer4.2.conv1_0.7,sensitivityscore_before_layer4.2.conv2,sensitivityscore_After_layer4.2.conv2_0.5,sensitivityscore_After_layer4.2.conv2_0.6,sensitivityscore_After_layer4.2.conv2_0.7,sensitivityscore_before_layer4.2.conv3,sensitivityscore_After_layer4.2.conv3_0.5,sensitivityscore_After_layer4.2.conv3_0.6,sensitivityscore_After_layer4.2.conv3_0.7
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0023_1059.jpg,1,-0.0032362675,-0.0013711285,-0.00573124,-0.00022038288,-0.0074434243,-0.0077363453,-0.007994841,-0.0025046351,-0.007780771,0.00881647,0.004845432,0.01483748,0.0024583598,0.024490125,0.02130725,0.01836972,-0.0027827322,-0.0058619617,-0.007588843,0.013775758,0.009462284,0.019002568,0.01706817,0.014711201,-0.021997409,0.025584823,0.032658525,0.008601779,-0.019851558,0.04276906,0.026543986,0.035500713,0.015275961,-0.0009803493,-0.0039548706,0.00566695,-0.05525151,-0.0020174757,0.015512059,-0.010322556,-0.04341466,-0.013979154,0.01295217,-0.007112547,0.011993726,0.05532386,0.057964455,0.093060195
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0092_834.jpg,1,0.0022072212,-0.008135518,0.0016183889,0.00027961217,-0.008016847,0.0014402498,0.00539091,-0.0033251857,-0.0019051885,-0.0011864309,0.003522033,0.00031043385,0.007554272,0.03273835,0.014792829,0.018511422,-0.00011848868,0.01204809,0.00670184,0.0047583748,0.006705829,0.014278915,0.011473976,0.021188542,-0.011510457,0.01589058,0.0044412105,0.00948994,-0.023578528,0.051495444,0.029617023,0.038873404,0.023547169,0.010474814,-0.008837725,0.017354973,-0.02723282,0.0022792742,0.01890521,-0.0032168576,-0.028396603,-0.02137293,0.010358987,0.005758227,0.008355858,0.045685314,0.052987605,0.08678563
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0083_756.jpg,1,0.0020269447,0.0014254906,0.0051099025,0.004649065,0.0012718658,0.0022013492,0.001554585,0.0022987812,0.001546738,-0.011386536,-0.0013246895,0.0040425286,0.0046246108,-0.00066629844,0.013698757,7.5789634e-05,-0.0023974674,0.0113949645,0.005502989,0.017076999,0.013003663,0.005879102,6.313948e-05,0.013616955,-0.019255426,0.031875413,0.03552723,0.02980753,-0.012839947,0.047155537,0.01692029,0.020325618,0.016360637,0.0019740527,-0.0013957475,0.011788221,-0.017686028,0.013172522,0.022716444,0.0137530565,-0.01892116,-0.010802872,0.007571989,-0.0013291445,0.011383625,0.054429345,0.056293324,0.09132977
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0091_602.jpg,1,0.008263685,-0.0039825165,-0.00058592745,-0.002925404,-0.0047457856,-0.005552086,-0.00044358138,0.008630598,0.00031307206,0.0010845776,0.0077209077,0.00900734,0.0075175725,0.023002908,0.02348578,0.012530861,0.010701881,0.0016340602,-0.008008765,0.012630029,0.01838614,0.009804077,0.012334387,0.0048818085,-0.013515612,0.034580596,0.024565376,0.005216767,-0.006989751,0.047723256,0.023302466,0.022123506,0.0075312937,-0.024039749,-0.018939955,-0.006567482,-0.057707567,0.005524708,0.01857672,-0.017370606,-0.049443573,-0.023903932,-0.00073728524,-0.011452243,0.00951495,0.05481884,0.056884974,0.093714245
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0056_500.jpg,1,-0.0028813372,0.00482963,-0.0077600754,-0.0119773345,0.003038774,0.002115086,0.004130108,0.001645877,0.00050371554,0.019063259,0.01765218,0.007930796,-0.008594292,0.01715637,0.0066276155,0.016023505,-0.022840219,0.017967071,0.0046541207,0.01578969,-0.008345839,0.005632002,0.0048632016,0.012959488,-0.03618441,0.041116383,0.026135433,0.03677267,-0.048043836,0.037164826,0.028747454,0.027617358,0.022112913,-0.0052328147,-0.011569546,0.01069822,-0.037883706,-0.012803065,-0.008154621,-0.02407014,-0.02911034,-0.014428408,0.008723936,0.0036296388,0.0068731457,0.046195313,0.048019134,0.09213696
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0001_545.jpg,1,-0.0075128586,0.00027185935,0.00998378,0.00861277,-0.0023109554,0.0064534266,-0.002789974,-0.0064443294,-0.001841975,-0.00046144938,0.017267099,0.019022848,-0.0010490483,0.010898703,0.010751519,0.008744361,-0.006377898,0.012972829,0.00080509856,0.01153128,0.0041938424,0.004383156,0.005674675,0.0047274814,0.008712364,0.02086386,0.012668915,0.012154559,-0.0103545915,-0.0033492818,-0.011303629,0.0019750772,0.019991629,-0.03406647,-0.051487595,-0.028474212,-0.046061903,-0.024398956,-0.018529352,-0.03387484,-0.019842809,-0.016956948,0.012342851,-0.005864706,0.007233747,0.052310355,0.054936748,0.09318614
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0047_619.jpg,1,-0.005766679,0.006257533,0.0048770043,0.010048524,-0.008175809,0.0007974716,-0.0013194194,0.0015515537,-0.0054225908,0.013930656,0.014063878,0.017655946,-0.0018266188,0.010143112,0.0028109513,0.005320822,-0.0059065633,0.020948201,0.0075891586,0.0037211152,0.0129574835,0.0022574603,0.0018157919,0.0001320783,-0.0021164666,0.036606,0.027670037,0.030498022,-0.023980735,0.021482676,0.004002085,0.0278631,0.008023704,-0.0014380331,-0.021996882,-0.008249218,0.0053298473,-0.005003389,0.0053332,-0.011266699,0.03085674,-0.008091237,0.016815817,0.0065070363,0.01261122,0.052673817,0.056255307,0.09587127
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0025_571.jpg,1,-0.004102689,0.004341274,-0.0019256232,0.002965382,-0.0037842444,0.0047861896,4.5295135e-05,0.008541275,-0.0014714302,0.0053974325,0.00043330353,0.00498934,-0.011694203,0.01541386,0.014076825,0.014115644,-0.0061801355,0.03616683,0.018069167,0.026796952,0.0013871556,0.021945573,0.024527468,0.020445026,-0.031633817,0.03567789,0.043746993,0.02115487,-0.024888095,0.043581523,0.030445792,0.024710555,0.018526968,0.014357916,9.0268906e-05,0.013251698,-0.084119305,-0.0035897903,-0.0051569156,-0.016633706,-0.04331156,-0.012842712,0.008623511,0.00080727646,0.011794985,0.054154277,0.054853544,0.09145971
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0006_702.jpg,1,-0.010615012,0.0002747464,-0.000321644,0.005460622,-0.003707543,0.0007107672,-0.009604713,-0.0019243554,-0.002676379,-0.00084778306,-0.002131251,-0.0073248795,0.0056895227,0.016969066,0.026909463,0.025282532,0.004498044,0.0068138824,0.0011172863,0.0030126679,0.015913874,0.017056514,0.010200264,0.014351269,-0.010674102,0.037606545,0.03516552,0.02667187,0.010789657,0.037846275,0.026589945,0.039079055,0.020565879,-0.0010347047,-0.011200093,0.00893931,-0.054461382,-0.008958118,-0.00056810863,-0.014988909,-0.054158594,-0.014018678,0.009856322,-0.0036159863,0.0139190545,0.05832524,0.06080015,0.09650074
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0070_788.jpg,1,-0.003008295,0.00277997,-0.0033234619,-0.002644945,-0.0054263296,-0.00783922,-0.004443686,0.0016018492,-0.0067051565,0.008112707,0.009057679,0.015352007,0.0063440874,0.019699827,0.0130042,0.009623449,0.0023930985,-0.005490945,-0.007070215,0.0066584945,0.01331454,0.008821173,0.016959257,0.018747859,-0.012119764,0.039212935,0.037437864,0.022520445,-0.0016054888,0.02662478,0.023514014,0.022013323,0.024437105,0.0028682223,-0.00584576,0.015005369,-0.030768726,-0.002872833,0.0073972847,-0.0030492153,-0.042814843,-0.0240096,0.0011544216,-0.005563407,0.018329235,0.055562854,0.059334826,0.091832966
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0044_784.jpg,1,-0.007553229,0.003941347,-0.0033426268,-0.0049595777,-0.0025238,-0.013811299,-0.014806973,-0.005016901,-0.00015032705,0.009889902,0.004483474,0.0017092398,0.0020873293,0.00067877956,0.0029352626,0.0018271449,-0.0022994522,0.0025380854,-0.008184584,-0.004591016,0.0045546256,0.00036063732,0.0036680608,0.0039036055,-0.015992837,0.038389422,0.02908043,0.022834847,-0.031562693,0.042346433,0.03210248,0.037024096,0.022850094,-0.005706979,-0.0025944812,0.0071526947,-0.037358698,0.010435872,0.022864208,0.0038186535,-0.028580323,-0.0049028196,0.017613275,-0.0013769388,0.0057357606,0.05974508,0.05899851,0.093749076
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0004_930.jpg,1,-0.0049128225,0.008322637,-0.0012718037,0.00653786,-0.0082328115,-0.007876056,-0.00706864,-0.005902134,-0.005769449,0.009780877,-0.000690117,0.01028898,0.006018525,0.023955544,0.026307601,0.021584548,0.011037888,0.0008488636,-0.010573903,0.0076967143,0.013027358,0.008300934,0.01569378,0.011624243,-0.014835628,0.038082186,0.033932008,0.03147737,0.0012879814,0.026138961,0.014898527,0.01459767,0.02085748,-0.0011833909,0.007968965,0.016283257,-0.047851402,-0.010104573,-0.006620059,-0.027572356,-0.022502184,-0.020445751,0.0014411379,-0.0071877744,0.005000127,0.05481492,0.061820563,0.09532118
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0094_1013.jpg,1,0.022922767,0.004875197,0.010723393,0.010883121,0.0014024341,0.0016356925,0.0027419399,0.007966521,-0.0006481029,0.016071722,0.019975774,0.016330436,0.008326119,0.0017030953,0.007877335,0.0041483426,-0.011022115,-0.0098005645,-0.010141658,-0.009172492,0.003250707,0.001222685,0.0021350603,0.006973169,-0.03996831,0.043526057,0.043502852,0.023951674,-0.04382527,0.031822212,0.0038791108,0.016618501,0.011107821,0.005669644,-0.0068010464,0.008535639,-0.08871043,-0.008729091,-0.014320442,-0.016843095,-0.08396235,-0.016609583,0.0074590417,-0.00484319,0.0083460845,0.057416454,0.058449037,0.09272475
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0050_870.jpg,1,-0.0062166294,0.00034078336,-0.0064357477,-0.005131086,-0.005823301,0.007856786,0.009240041,0.0019677246,-0.0039836457,-0.0050196573,0.0043188026,-0.0002264115,0.015528931,0.017725114,0.014509193,0.016651867,0.020113865,0.02263819,0.021726843,0.007555724,0.020233108,0.0053068176,0.007896526,0.0092946505,0.022785345,0.046958424,0.03659272,0.036391325,0.016449874,0.04425704,0.02496726,0.033308633,0.008079873,-0.009072345,-0.0050655827,0.0035112915,-0.036833365,0.000608176,0.0058802865,-0.009127567,-0.014771976,-0.006729468,0.019257989,0.015189668,0.008962262,0.06313235,0.06606694,0.09654501
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0088_883.jpg,1,-0.006686699,-0.0056336503,-0.006513549,-0.006856571,0.0007675096,0.01240424,0.0070377514,0.00579385,0.0011118347,0.0043303515,-0.00037515943,0.00826184,0.0010357781,0.0195107,0.01158287,0.01201964,0.0016294625,0.0076601007,-0.00030891038,0.010969496,0.012237225,0.02375535,0.011785407,0.023667503,0.0009054027,0.044803306,0.0394523,0.030989543,0.012259867,0.034331627,0.024604768,0.027637025,0.016900547,0.0050351275,0.004436514,0.016716475,-0.050778463,-0.0064637987,0.012396135,-0.0046281777,-0.049564816,-0.015210837,0.016323304,0.0050922055,0.0028442966,0.0514614,0.05682114,0.09175919
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0055_570.jpg,1,-0.02047335,-0.005584064,0.0008418664,0.003914292,-0.00601287,-0.00014939497,0.0027273456,0.0013852074,-0.002860344,0.0047305115,-0.0010220486,0.0041887006,-0.0043538683,0.026486458,0.016420826,0.021320641,0.001797383,-0.019790916,0.0040037083,0.00010532467,0.025657458,0.010779908,0.013260211,0.016202582,-0.0024630611,0.052665357,0.032393537,0.02396999,0.0072524715,0.03442294,0.0110868765,0.0155422995,0.027064594,-0.00039127795,0.008278422,0.020498246,-0.04372841,-0.002586042,0.0109395785,-0.008070382,-0.031763945,-0.012530126,0.011840134,0.0004842549,0.01734953,0.05658537,0.05969343,0.09333229
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0013_910.jpg,1,-0.011407227,0.0005172224,-0.0010893154,-0.005236039,-0.0035695622,-0.01187105,-0.009782692,-0.008844451,-0.001887643,0.0014070098,1.7893035e-07,0.008761369,0.008674305,0.030686703,0.023663303,0.03161231,0.0097158495,-0.0005926993,-0.002613267,0.0175679,0.019523114,0.017827347,0.02022898,0.020801974,-0.017030856,0.048385452,0.03818032,0.035547417,0.01400554,0.04519268,0.02927117,0.024711516,0.026277054,0.0008264878,0.0006689429,0.013474764,-0.013931364,-0.010161247,-0.013420279,-0.024223533,-0.026400313,-0.025106039,-0.014920831,-0.018519793,0.008364809,0.061934717,0.064687595,0.095904745
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0071_792.jpg,1,0.010116641,0.0013603244,5.913881e-05,-0.0052863737,0.004450366,0.018306337,0.016802,0.017900683,0.005073089,0.022820467,0.020583466,0.027417919,0.004169988,0.0032417446,-0.004663344,-0.0033786318,-0.015042492,0.0042960998,0.014970439,-0.002439402,0.009944277,-0.009404235,-0.012974567,0.0047636023,-0.01836373,0.034081906,0.03383461,0.016284702,-0.013543239,0.042976744,0.026035948,0.03340006,0.022846788,-0.011856049,-0.018317213,-0.0009436342,-0.036178507,0.0050737597,0.0035380516,-0.006423624,-0.022092916,-0.013959451,0.0123748295,-0.0023372052,0.012703999,0.040724654,0.047972754,0.08479098
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0029_482.jpg,1,-0.0057203025,0.0011499787,6.3719606e-05,0.0021948381,-0.0018179415,-0.0018640126,-0.007182154,0.008337671,-0.0015525061,-0.0043025967,0.0033541122,0.007525454,0.015136806,0.018966591,0.016640402,0.01391803,0.019661603,0.013224124,0.007803388,0.014129945,0.018159224,0.010294592,0.019972436,0.022370156,0.019072458,0.026993144,0.015841823,0.025755428,0.021518063,0.06347504,0.045208875,0.044448942,0.018604606,-0.011803897,-0.013537649,0.005386078,-0.036487572,-0.008291926,0.0065375026,-0.015568179,-0.0419853,-0.0266473,-0.0007406734,-0.006558737,0.009639874,0.05756607,0.059772547,0.09441675
/mnt/sdd/caltech_training/multiclass/train/002.Laysan_Albatross/Laysan_Albatross_0034_628.jpg,1,-0.0300147,0.003809209,0.0028860345,0.0096090855,-0.015387866,-0.014535703,-0.011981926,-0.002721566,-0.010079067,0.0043168277,-0.00092716014,0.013232506,0.0007578477,0.018242713,0.018163431,0.015698507,0.0090418,-0.00030150497,0.011037756,0.0074881054,0.015741913,0.0042458214,0.018860187,0.01370743,-0.004738939,0.046328053,0.041308805,0.027998278,0.005637021,0.055508755,0.033369258,0.02561305,0.024395047,-0.009250864,-8.7409746e-05,0.01472895,-0.0390965,-0.0045848507,-0.0045917127,-0.021400612,-0.030608403,-0.011539373,0.012350299,0.00056642806,0.0044595976,0.055112816,0.058870636,0.09211974
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0020_796359.jpg,2,0.0018981806,0.0037510893,0.013759336,0.01108945,0.00045754842,0.011468903,0.019459743,0.02424188,0.00084893906,0.003177123,-0.003428691,0.003344238,-0.00010580686,0.004187531,0.010577194,0.0040249745,0.0048662163,0.017440837,0.013979153,-0.005520425,0.0020665994,0.0068039587,0.0068442263,0.01983701,-0.008320742,0.009493049,0.010994487,-0.00496885,-0.0048585897,0.028648097,0.009137033,0.014699592,-0.0042224736,0.012023333,0.01098045,0.015994772,0.015707636,0.023752261,0.041136183,0.029398657,0.03043491,0.040866166,0.025075136,0.044327762,-0.008077715,-0.08872281,-0.013489688,-0.06330013
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0006_796390.jpg,2,0.009902479,0.0057065412,0.0062615797,0.0025464033,0.013107957,-0.004694838,0.0062737716,0.002648672,0.0017082749,0.0014230346,0.0012942627,0.0004866472,-0.0014287978,0.0047941236,-0.00076251756,0.006358559,-0.0025525223,0.00981734,0.010891674,-0.018019715,0.0011462471,0.0017355606,-0.0076871244,0.013106522,-0.0043723676,-0.005517452,-0.0013212147,-0.007946338,-0.008901275,0.023466883,0.0123469,0.01085073,-0.015602749,0.020961199,0.023707908,0.028679736,0.036321342,0.007361497,0.030604772,0.024508726,0.026317067,0.043825164,0.0304963,0.04260939,-0.0073293215,-0.08677438,-0.011805587,-0.059854448
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0036_796387.jpg,2,0.003295544,0.0065342705,0.008644149,0.00614963,-0.0002722554,-0.0055172653,-0.0050739655,0.0054108026,-3.989882e-05,0.005173263,0.007393538,0.015188862,-0.003250374,-0.013355419,-0.0057478817,-0.016357334,-0.0032347199,0.020850403,0.01837611,0.0017504517,-0.010898992,-0.007422547,-0.0003526914,-0.004298614,0.00816066,-0.029745188,-0.021849861,-0.033004053,0.004416271,0.037605796,0.011219848,0.016872868,-0.009858781,0.019898616,0.021597112,0.015774969,0.0284159,0.02952485,0.035348214,0.036284566,0.026935557,0.045809403,0.032187685,0.050360695,-0.01653371,-0.08609285,-0.009772716,-0.062253486
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0043_1076.jpg,2,0.00888565,0.0037463622,0.0062256996,0.005069278,0.004863122,0.002806515,0.005357678,0.012407202,-0.00041226263,-0.001754369,-0.0013167063,0.0012634712,-0.005634236,-0.011185727,-0.00671635,-0.010686088,-0.030206122,0.01392293,0.022832438,-0.0017368725,-0.011850863,-0.0032650358,0.00053844915,0.009183997,-0.027987726,-0.01430721,-0.027182981,-0.035262555,-0.03983667,0.026653813,-0.0005747583,0.0016059186,-0.025179317,0.009667401,0.007828072,0.0030132518,-0.0009165192,0.035178076,0.0519126,0.04981874,0.014976142,0.06253254,0.042842805,0.056269303,-0.016741578,-0.08525787,-0.0060098213,-0.06051974
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0055_1160.jpg,2,0.017407514,0.0025087998,0.0070862467,0.004983351,0.006674381,0.011821728,0.014005636,0.0070756925,0.0022068059,-0.003553967,0.0062900847,0.013815265,-0.00016053813,-0.002905975,0.0030217771,-0.023625594,-0.00046970882,0.0014017513,0.010688645,0.006815313,0.0058537475,0.0040557906,-0.0025446103,0.0039873077,0.01776603,-0.020956038,-0.027260905,-0.045101143,-0.006354951,0.019173607,-0.007112544,-0.00085079856,-0.005373577,0.01890867,0.013282999,0.020897388,0.023936657,0.010529537,0.02357281,0.016460061,0.028772635,0.058162406,0.045338813,0.06437938,-0.01531935,-0.08318728,-0.008183455,-0.063301705
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0044_1105.jpg,2,-0.014228612,0.00074917276,0.012227013,0.01562254,-0.010371651,-0.0006433609,0.006881953,0.0075681675,-0.0049169837,0.00038725056,0.0063822805,0.0069103464,-0.004990985,-0.004864634,-0.015558659,-0.0023853476,-0.0117883105,-0.006251131,-0.0026536444,-0.014868934,-0.016711816,-0.019258436,-0.02274002,-0.013270685,-0.006133807,-0.006866187,-0.009341936,-0.013802178,-0.017271444,0.015026765,-0.0062631387,-0.0014147125,-0.03427547,-0.003392611,-0.008674979,-0.0017429241,-0.011581003,-0.015849175,0.0055617513,0.009145415,0.010514766,0.044610947,0.02848344,0.047737326,-0.018762525,-0.08635196,-0.011332013,-0.06733318
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0051_796374.jpg,2,-0.002115369,-0.0024521032,0.016589336,0.0053814696,0.0058905557,0.015974427,0.015598347,0.012920676,0.0008954209,0.009733584,0.0016686039,-0.0016479518,0.0042676567,-0.0016533039,-0.006851982,-0.0007259231,0.00083094335,0.00046371645,0.010431124,-0.0016955591,0.0050784987,0.0051455703,-0.0004179657,0.0062559503,-0.02368672,0.0063052154,0.010213743,-0.008124962,-0.017065095,0.030628663,0.017463844,0.007981105,-0.0071854484,0.02229471,0.030810028,0.034168925,0.024988696,0.031104494,0.043055635,0.027609121,0.025284652,0.03205034,0.019372126,0.034865215,-0.013527338,-0.08177374,-0.0051905457,-0.06280967
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0064_796343.jpg,2,0.0007093849,0.0041899146,0.001932584,0.0030225634,0.0040086703,0.00031941396,0.005063073,0.0036795798,0.0005473504,0.0077378796,0.009555572,0.008927608,-0.009751436,0.0050526187,0.012091856,0.013488237,-0.0051659,0.018816274,0.027345348,0.0017657774,-0.014327154,0.008306909,0.000473056,0.008506416,-0.012833555,0.010998008,0.021750074,0.0041342187,-0.014306646,0.014961268,-0.010168761,0.0011331327,-0.024132773,0.020211672,0.025778672,0.021660648,0.029929485,0.031082693,0.046247065,0.028955279,0.02184627,0.051468432,0.03320685,0.04489378,-0.016790906,-0.08196436,-0.0058623357,-0.062253598
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0034_1154.jpg,2,0.0042050257,0.007356169,0.009440093,0.008622651,0.006387028,0.010338866,0.013085939,0.013536486,0.0013496351,0.0072799646,0.0034951386,0.010994073,-0.0019257301,-0.0073360847,0.011035874,0.004551163,0.008252607,0.0064003337,0.016116772,-0.015060235,-0.012154579,0.0050596106,0.0013609233,0.008578358,-0.018094465,0.00043773977,0.011984177,-0.014835793,-0.023321882,0.03866823,0.010894464,0.01329972,-0.006117466,0.03462077,0.030581009,0.037795447,-0.0023765983,0.026013143,0.04210742,0.032584574,0.03209743,0.039500155,0.033859275,0.050268456,-0.0063401964,-0.072154604,-0.00032048766,-0.05326251
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0054_796347.jpg,2,0.002308715,0.0054280865,0.0041746665,0.005079823,-0.0012256147,0.0067118993,0.002696588,0.011239242,0.0018668756,-0.0009797143,-0.002064161,-0.00966266,0.0015796816,0.0061254036,0.003560789,0.0030997978,0.009795478,-0.0059625288,-0.0035310676,-0.00661855,0.0061486107,0.0076499004,-0.008061215,0.007867161,0.008501442,0.009100178,0.015572514,0.0027530175,0.01678473,0.035366904,0.016005635,0.029021196,-0.0066283103,0.01625032,0.0149965305,0.016269282,0.014343761,0.03567199,0.04515729,0.03591128,0.0043881135,0.038528964,0.022306692,0.042023547,-0.008277148,-0.08195941,-0.0065720277,-0.06301724
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0067_796376.jpg,2,-0.00025634514,-0.0045740395,0.0060244356,0.012104934,0.0012317938,0.009997075,0.0022854067,0.012999679,0.0022903532,0.00046032318,0.0019066813,-4.7961017e-05,0.0021637685,0.006750371,0.017436473,-0.009416666,6.534811e-05,-0.0035563144,0.022032999,-0.012826106,0.01218001,0.015363302,0.0055589136,0.024205184,0.00065062847,0.004202824,0.0056386953,-0.009560159,0.00032732077,0.030082818,0.017758397,0.009550722,0.0010265319,0.023248967,0.02448179,0.024120022,0.01956357,0.023211807,0.03464085,0.0269704,0.03006863,0.027242009,0.016137451,0.032635614,-0.0070641814,-0.079546824,-0.0056262286,-0.05862928
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0003_1078.jpg,2,0.0026058063,0.00095739524,0.013988671,0.009056184,0.0036099977,0.0013830739,0.0007012896,0.006316414,0.004416848,0.0016131385,0.010086897,0.008992197,-0.0059522707,0.008466859,-0.0060233446,0.008026734,0.009328832,0.015553314,0.017535048,0.020987198,-0.01680588,-0.015021693,-0.02541063,-0.013028316,-0.012525102,-0.0023652054,0.0026912708,-0.004860663,-0.00054955843,0.02608292,0.0059488863,0.0054881927,-0.013461856,0.017665498,0.016781786,0.013026559,0.0038107864,0.022435296,0.034361225,0.028629597,0.00087977294,0.03626743,0.017853703,0.039768543,-0.012986107,-0.08142787,-0.0058163153,-0.06070829
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0077_1080.jpg,2,0.00031231524,-0.0035353876,-0.008002348,-0.008344476,0.0029386869,0.011242311,0.007804303,0.013052009,-0.00024563092,-0.0035185716,0.0012684776,0.004533164,-0.008291217,0.004468749,0.010354176,0.012704471,-0.0047940123,-0.0036704023,0.004323125,-0.00094650965,-0.010610104,-0.0097564235,-0.011974129,-0.004669887,-0.012992928,0.023709718,0.014387839,-0.0053917253,-0.013058666,0.042817753,0.020916544,0.023267295,-0.019602872,0.019338913,0.01924881,0.012129198,0.05181589,0.01916406,0.0414022,0.033540435,0.0320503,0.038118258,0.02381058,0.044411547,-0.010927668,-0.0817505,-0.008769201,-0.061565515
/mnt/sdd/caltech_training/multiclass/train/003.Sooty_Albatross/Sooty_Albatross_0049_796350.jpg,2,-0.0018734841,-0.0038352697,0.00651771,0.003108296,0.006774242,-0.004276512,0.0072913207,0.003418241,0.002527133,0.0037382762,-0.0028992952,-0.0011060676,0.0032629187,-0.00368708,0.013849723,0.004114127,0.020210247,0.01129387,0.005208836,-0.0109694805,-0.0060253446,0.011459573,0.0047778953,0.013925918,0.005882106,0.008233884,0.012815282,-0.0023811185,0.0185503,0.0160716,0.0015191361,0.013205033,-0.0065266993,0.020463953,0.017891923,0.018327445,0.060510963,0.030889712,0.044321302,0.04014426,0.03880763,0.03542181,0.024626564,0.047318704,-0.0037160276,-0.08503787,-0.008483685,-0.05946144
