Full filepath,Full Class Index,sensitivityscore_before_features.5.block.0.0,sensitivityscore_before_features.5.block.1.0,sensitivityscore_before_features.5.block.2.fc2,sensitivityscore_before_features.5.block.3.0,sensitivityscore_before_features.6.block.0.0,sensitivityscore_before_features.6.block.1.0,sensitivityscore_before_features.6.block.2.fc2,sensitivityscore_before_features.6.block.3.0,sensitivityscore_before_features.7.block.0.0,sensitivityscore_before_features.7.block.1.0,sensitivityscore_before_features.7.block.2.fc2,sensitivityscore_before_features.7.block.3.0,sensitivityscore_After_features.7.block.3.0_0.5,sensitivityscore_After_features.7.block.3.0_0.6,sensitivityscore_After_features.7.block.3.0_0.7,sensitivityscore_After_features.7.block.3.0_0.8
/mnt/sdd/caltech_training/three_classes/train/002.Laysan_Albatross/Laysan_Albatross_0044_784.jpg,1,0.009407412,0.0031586061,0.06789038,-0.011297869,0.0034531713,0.002812514,0.046593137,-0.03976951,-0.017336953,3.3723656e-05,-0.0030787066,0.009221619,0.005636781,0.06429511,0.037665885,-0.09028314
/mnt/sdd/caltech_training/three_classes/train/002.Laysan_Albatross/Laysan_Albatross_0023_1059.jpg,1,-0.0059272815,0.0030028939,-0.00803198,0.007990252,0.00081056217,0.0007777121,-0.095747605,0.02768843,0.019199844,0.006496464,0.021771602,0.013025824,0.0050710067,0.051189773,-0.014059305,-0.053217612
/mnt/sdd/caltech_training/three_classes/train/002.Laysan_Albatross/Laysan_Albatross_0034_628.jpg,1,-0.007072374,-0.0010277294,-0.16473897,0.033739462,0.015052313,0.010518815,0.034408048,0.030157696,0.011731958,0.004729609,-0.0034414697,0.07452954,0.0053497422,0.017182816,-0.011087364,0.0031056437
/mnt/sdd/caltech_training/three_classes/train/002.Laysan_Albatross/Laysan_Albatross_0098_621.jpg,1,-0.015293557,-0.0039964393,-0.13201745,-0.010296493,0.0009611737,0.0011986876,-0.08202714,0.0010246709,-0.007966824,-0.0027716588,-0.018728398,-0.014438085,-0.0046585337,0.0019878978,-0.018521324,0.09687738
/mnt/sdd/caltech_training/three_classes/train/002.Laysan_Albatross/Laysan_Albatross_0053_543.jpg,1,0.004696231,8.693431e-06,-0.054184288,-0.00024977978,-0.0050249323,0.0012952774,0.023898296,-0.015597772,0.01619894,0.0010682323,0.0899457,0.04294821,-0.03434666,0.037761055,-0.10334939,0.10035078
/mnt/sdd/caltech_training/three_classes/train/002.Laysan_Albatross/Laysan_Albatross_0088_883.jpg,1,-0.004070117,-0.009375832,-0.13005137,-0.038481362,-0.00891596,-0.007190982,-0.12236638,-0.054498736,0.011255069,0.0005034064,0.086086,0.009809583,-0.014556751,-0.05321789,-0.024908964,-0.035694465
/mnt/sdd/caltech_training/three_classes/train/002.Laysan_Albatross/Laysan_Albatross_0029_482.jpg,1,-0.0009258656,-0.0024336223,-0.083475836,-0.005602003,-0.013845939,-0.006073851,-0.019936688,-0.056906678,-0.04351087,-0.0011614733,0.052518696,-0.03774271,0.015920369,0.027784064,0.0631374,-0.08157772
/mnt/sdd/caltech_training/three_classes/train/002.Laysan_Albatross/Laysan_Albatross_0103_504.jpg,1,-0.007414989,0.0007327822,-0.18628368,0.03546843,0.0008173636,0.013906563,0.0060932264,0.021940252,0.01561487,0.005487509,-0.13521746,0.03197933,0.019723296,-0.028613448,-0.046519265,0.092233546
/mnt/sdd/caltech_training/three_classes/train/002.Laysan_Albatross/Laysan_Albatross_0055_570.jpg,1,0.0021809025,-0.002672264,-0.09042209,8.70442e-05,-0.01017539,-0.0041580205,-0.017470628,-0.014017001,-0.005891365,0.0017557781,-0.08582789,-0.013220666,-0.06985073,-0.019808795,-0.034295548,-0.053981144
/mnt/sdd/caltech_training/three_classes/train/002.Laysan_Albatross/Laysan_Albatross_0002_1027.jpg,1,0.0032692836,0.0013275502,-0.0636475,0.036188275,0.0056896377,0.0008138919,-0.07097392,-0.008985203,-0.0020582231,0.0016954775,-0.038602702,0.008595271,-0.054997005,0.0002575158,-0.049289413,0.04883173
/mnt/sdd/caltech_training/three_classes/train/002.Laysan_Albatross/Laysan_Albatross_0039_924.jpg,1,0.013335814,-0.0025058521,-0.041017927,0.010187879,-0.0030738418,-0.0041376827,0.0945642,-0.00058153225,-0.017324515,0.0009057848,-0.07772079,0.031091398,-0.031180264,0.0050642984,-0.05453334,-0.067866504
/mnt/sdd/caltech_training/three_classes/train/002.Laysan_Albatross/Laysan_Albatross_0071_792.jpg,1,-0.0015170705,-0.0049673417,-0.079538286,0.0074918875,-0.0033324743,0.0004895206,-0.013139781,0.04832688,0.020262808,0.0064983726,0.12448487,0.07700395,-0.030632451,-0.004179865,-0.053731263,-0.07578355
/mnt/sdd/caltech_training/three_classes/train/002.Laysan_Albatross/Laysan_Albatross_0064_674.jpg,1,0.007117816,0.004542584,-0.03540458,0.0143481055,-0.0010164764,-0.0016091613,0.033815827,0.036327347,0.052643042,0.0034957381,-0.029382251,0.05114866,-0.012272841,0.0065230937,-0.034413636,-0.070571005
/mnt/sdd/caltech_training/three_classes/train/002.Laysan_Albatross/Laysan_Albatross_0081_800.jpg,1,0.0053909104,0.011654463,-0.00855989,0.023419144,-0.0024502696,0.0017112364,0.053356078,-0.04081481,-0.01515365,-0.00091976626,0.051814914,0.013357401,0.02069741,0.025198862,-0.07245525,-0.06907814
/mnt/sdd/caltech_training/three_classes/train/002.Laysan_Albatross/Laysan_Albatross_0061_563.jpg,1,-0.0009773949,-0.0024756168,-0.034912035,-0.0037860014,-0.014385282,0.0011633192,-0.025254525,-0.06403682,-0.024461482,-0.002817066,0.1680277,-0.011453364,-0.019395523,-0.043688655,-0.037825238,-0.09251547
/mnt/sdd/caltech_training/three_classes/train/002.Laysan_Albatross/Laysan_Albatross_0037_699.jpg,1,0.020204451,0.0058854064,-0.03534253,0.0072601344,-0.0066134697,-0.0031867982,-0.056993593,-0.0005021088,-0.021956505,-0.0018346012,0.11349961,-0.028750645,0.0050270148,-0.029046346,-0.104589984,0.020638488
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0020_796359.jpg,2,-0.0017631925,-0.004704437,-0.016467154,-0.0207041,0.0062871967,0.00548465,-0.12583032,0.04502599,0.0034224065,0.0011189443,-0.12724438,0.032833844,0.0124436915,-0.00011372962,-0.023324337,0.06724039
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0069_796358.jpg,2,-0.0057189744,0.0023103734,-0.10484843,0.0008880459,0.0074863764,-0.0002233889,-0.11907692,-0.002728133,0.014993498,0.008245095,0.0051863343,0.008225249,0.08498918,0.0052807746,0.038291246,0.065555416
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0007_796372.jpg,2,-0.013283676,-0.0039271973,-0.1725114,-0.0150660435,0.0031674933,0.0010738691,-0.01159393,0.0087663485,0.005951928,0.0021211312,0.0372758,-0.0076689087,-0.033142775,0.015350094,0.042203285,-0.0016656648
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0005_796342.jpg,2,0.0062632225,0.002810305,-0.042614322,0.018148731,0.005627324,0.005749114,0.028009195,0.00052371435,0.026057355,0.00079165306,0.01634249,0.010642862,-0.038033746,0.015605593,0.023554262,0.00025235675
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0010_796355.jpg,2,-0.01032131,0.0008670002,-0.013134297,0.071626484,0.021766927,0.019707493,0.23179731,0.06602635,0.03677308,0.011460511,-0.02828034,0.0748992,-0.012859495,-0.00071632024,-0.08702205,0.033151962
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0068_796353.jpg,2,0.0040159253,0.0065436736,-0.0360493,-0.028492456,0.004979955,0.0067792563,0.06055669,0.0045102024,0.0042383587,0.0007151485,0.045073967,0.033284143,-0.05080346,0.0049003065,-0.113940224,0.022325508
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0001_1071.jpg,2,-0.005268191,-0.009308413,-0.027232055,-0.038651403,-0.0007080198,-0.006827184,-0.08994827,-0.021237064,-0.006049761,-0.0049535427,-0.16271634,-0.030895825,-0.012087958,-0.0043564793,0.00083640404,0.049617954
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0002_796395.jpg,2,-0.00665312,-0.0012955763,-0.09796033,0.009286649,0.003199245,0.0023426558,0.07802111,0.023015004,0.045932464,0.005835785,-0.19621298,0.023936007,0.009755646,-0.0031788629,-0.049781766,-0.0317178
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0043_1076.jpg,2,-0.005417718,-0.010929895,-0.00857058,-0.041819982,-0.009036511,-0.007955151,-0.093989894,0.012144617,-6.4307824e-06,-0.0019381038,0.018747412,-0.026842609,0.02944427,0.06548464,0.03978113,0.05003534
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0023_796401.jpg,2,-0.009770934,-0.0006895554,-0.0037109572,-0.015824605,0.0017409348,0.0013557074,-0.06040374,0.062261622,0.0343913,0.004724377,0.17413238,0.039370954,-0.0029899436,0.0031928457,-0.014576368,0.040841863
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0058_796360.jpg,2,5.087536e-05,0.0005724187,0.06202569,-0.02129399,-0.0043283273,0.0002939183,-0.1488627,-0.014345022,-0.0018680035,-0.0056099333,0.06256518,-0.030870559,-0.010067178,0.0026862454,-0.025769923,-0.054398328
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0072_796371.jpg,2,-0.016592711,0.00089171214,-0.03499525,-0.01116514,-0.0056215744,-0.00485323,-0.14765725,-0.009664399,-0.035181224,-0.0028477474,-0.14188229,-0.03129434,0.015514946,0.0101786135,0.034737993,0.030322485
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0030_1122.jpg,2,-0.0014779038,-0.007951026,-0.21743302,-0.02761126,0.00425235,0.0033617392,-0.1775462,0.018246489,0.009399972,0.0041035605,0.07508742,0.030409737,-0.004939193,-0.0117227575,-0.04333148,0.038615882
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0065_796367.jpg,2,0.0057324623,-0.0004783927,-0.14967442,-0.001240924,0.002630623,-0.006230621,-0.04816003,-0.023910223,0.0104956785,6.686617e-05,0.0690027,0.034282163,-0.02502997,-0.01447947,-0.038067613,0.015430337
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0041_796364.jpg,2,-0.0049945777,-0.0065641277,-0.099198036,-0.012542823,0.008035149,0.0043171756,-0.028089374,0.013740582,0.0006976505,0.003310449,0.117098,0.018489227,0.033539824,0.0061578634,-0.030137291,-0.042895753
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0031_1066.jpg,2,0.0042570075,0.0026187983,-0.03501693,0.012877276,-0.000490576,0.0023777434,0.035556488,-0.016707834,0.0041769054,-0.0035619861,-0.016007625,-0.015870102,0.018501855,-0.041600704,-0.064351015,-0.072769955
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0004_796366.jpg,2,0.010146096,0.0003059823,-0.22500363,0.0060101766,0.0024227365,0.002295737,0.03265343,0.032862086,0.018189447,0.003707458,0.030821063,0.04050998,-0.023478411,-0.06922665,0.0025001233,-0.028575337
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0079_796389.jpg,2,-1.5506987e-05,-0.00044630351,-0.006219212,-0.005343532,0.0067687077,0.0041539744,0.009421011,-0.012240399,-0.010322453,0.0051603843,0.084079474,-0.0061157597,-0.031317625,0.0054445136,-0.025534593,-0.0454647
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0034_1154.jpg,2,0.0058835144,0.0059810653,-0.05765328,-0.009902938,0.00022174278,0.0054424633,-0.013788624,-0.025730453,0.018779878,0.006245454,0.06452495,0.029147703,-0.06335668,0.028422873,-0.034684446,0.015630485
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0050_796351.jpg,2,-0.0033836504,0.00060181064,0.038216222,-0.038017813,0.004297749,8.815434e-06,-0.02451065,0.030882971,0.007172077,-0.0007159754,0.08054474,0.0041202977,0.05118528,0.049416497,-0.01794343,-0.07154373
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0048_1130.jpg,2,-0.009388203,-0.0034216119,0.043762397,-0.044246912,0.0018933355,0.0038793816,0.029805493,0.0411261,0.0014865003,-0.0057396404,0.1693958,-0.0039601023,0.02542691,0.009786854,-0.023063462,-0.00863504
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0024_1161.jpg,2,0.004881769,0.0022151314,-0.11420564,0.008772605,-0.008820064,-0.001988128,-0.123148456,-0.005595535,0.030106554,0.0066186814,-0.051266134,0.0351872,-0.0044541545,-0.00077280845,-0.04540239,0.09284132
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0014_796373.jpg,2,0.0018975993,0.005744861,0.019890992,-0.033957265,-0.00072523905,0.005001636,-0.06437719,0.049524993,0.0072883433,0.0044856695,0.1038518,0.008018898,0.009627981,-0.008126735,-0.027667392,0.048506793
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0019_796391.jpg,2,-0.0061996705,0.0010513812,0.05947811,0.01699628,0.0041412124,0.006170743,-0.0451512,0.006594605,0.0024295095,0.0031642213,0.06535451,0.011255428,0.018606994,-0.009442646,-0.051183373,0.039809547
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0036_796387.jpg,2,-0.0005040135,-0.0031059035,0.08816311,-0.015467655,0.005813893,-0.00097501726,-0.022639327,0.017086161,0.014335671,0.0028160778,0.013322793,0.014985779,-0.029471714,0.04293067,-0.00012359023,0.06767042
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0022_796398.jpg,2,-0.011318315,-0.0054482436,-0.05769585,0.009297065,-0.0030900892,0.009463195,-0.052184105,0.02856635,0.015300399,0.0032163006,-0.09612359,0.0056312643,0.009627967,-0.002565207,0.019364174,-0.0053326907
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0013_796402.jpg,2,0.0032640644,-0.0005750812,0.007905154,-0.018614298,-0.0014924365,0.0007605762,-0.10430163,0.03921147,-0.01773628,-0.002221795,0.13904318,-0.0015961458,-0.0049872035,0.030619472,-0.015591167,-0.015343178
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0077_1080.jpg,2,0.019306114,0.0012486195,-0.053530045,-0.0013375347,0.008939897,-0.00094733573,-0.21059366,0.010620604,0.0014507864,-0.00074126496,0.062531926,0.0055068545,0.029139634,-0.032250647,-0.0020772992,0.052918155
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0070_796346.jpg,2,0.0016773117,-9.925035e-05,-0.10343416,-0.011714729,0.0061589545,-0.0014822674,-0.021366224,-0.0007775426,-0.0025890097,-0.003301375,-0.18755421,-0.014380999,-0.03264138,-0.042653106,-0.013458113,0.009522257
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0032_1149.jpg,2,0.001747314,0.001735264,-0.12128943,-0.02825811,0.004602675,0.005609175,-0.011276461,-0.056319058,0.007008869,0.0075952327,-0.046957176,0.015853345,-0.013893371,0.0017722594,-0.02169976,-0.07466176
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0076_796365.jpg,2,0.0003746564,-0.0071470365,-0.047565512,-0.017903857,-0.0025182485,0.0003767754,-0.07169033,-0.023659205,-0.0008448576,-0.002148748,-0.18644221,0.037314013,-0.019546632,-0.0012908662,-0.030305618,-0.012771992
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0051_796374.jpg,2,-0.013053756,0.0017130184,0.011609364,-0.030937508,-0.0026172274,-0.0031045456,-0.066159464,-0.001978146,-0.0032096636,-0.0028211428,0.17655514,0.0014735237,0.014511716,-0.054221064,0.042016115,0.07691495
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0025_796361.jpg,2,0.006599347,0.0012375622,-0.0082464935,-0.010484118,0.0069778054,-0.0063943947,-0.038775027,-0.00085408427,-0.02485285,0.0012353375,-0.10037712,-0.00011408748,0.04148172,0.04666759,0.063442774,0.0002135057
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0074_1221.jpg,2,-0.011077834,-0.009947959,-0.027851377,-0.059232064,0.0010348368,-0.0004024878,-0.05858718,-0.029006433,0.0014643166,-0.007900743,0.05264388,-0.010101117,0.01715637,-0.01270016,-0.07153323,0.060078204
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0046_1211.jpg,2,-0.012437798,-0.010024002,-0.18085934,-0.01783794,-0.0021873673,0.00397354,0.00047244877,-0.008562245,0.0072173243,0.0031315838,-0.23981398,0.021798365,-0.030966625,0.016258454,0.05103825,0.0034457967
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0003_1078.jpg,2,0.021328285,-0.00011397083,0.035204,0.012056008,-0.0064472267,-0.010330047,-0.02698597,-0.021662805,0.016584164,0.0022823736,0.058440734,-0.021539224,-0.04494601,-0.01998512,-0.014460329,-0.09662598
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0075_796352.jpg,2,0.0072559775,0.0041229627,-0.0064169606,-0.016287241,0.0076724105,0.0023254836,-0.05376953,0.022914324,0.0136182085,0.005406071,0.09873995,0.026269479,-0.009968141,0.05065781,-0.009701353,-0.05545493
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0006_796390.jpg,2,-0.0042353403,0.0019548147,-0.09095964,0.021166824,0.008155379,0.0044028745,0.037476636,-0.013140149,0.006605317,0.004396212,0.0748008,0.02991015,-0.0069704643,-0.031660587,0.013668623,-0.07260011
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0042_1210.jpg,2,0.004900297,-0.004603344,-0.0038372353,-0.014116051,0.0017539214,-0.004876321,-0.051883414,-0.022273246,0.02106541,-0.0019906342,-0.21797934,0.0011876312,0.055766415,0.0109792985,-0.008576801,-0.05298622
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0073_1171.jpg,2,-0.009447758,0.0014412287,-0.051437195,-0.017010935,0.013260628,0.015161825,0.058908887,0.059967898,0.038106862,0.010873798,0.07832903,0.006141736,0.0154719185,0.005762174,-0.014088368,-0.028359676
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0038_1065.jpg,2,-0.010705082,-0.002003951,-0.026750417,-0.0060739447,0.005905155,0.004091712,0.040501043,0.0073097926,0.0018440466,-0.0023759315,0.0012970269,-0.0053921277,0.025385566,0.02339053,0.049211033,0.063331164
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0040_796375.jpg,2,-0.0042098863,-0.0007975141,-0.13550636,0.0040281573,0.013952068,0.012735127,-0.008784741,0.046126626,0.009486308,0.0014153101,-0.319418,0.023782395,0.054230634,-0.0129380515,0.041716106,-0.0017048512
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0016_1075.jpg,2,0.009409703,-0.0015692434,0.0007184539,-0.012270699,-0.009582484,-0.005636051,0.025784066,0.0075376104,-0.001735616,-0.0047385376,-0.01596697,0.009921334,-0.016628105,-0.014295882,-0.0032331222,0.021450654
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0055_1160.jpg,2,-0.002654022,-0.0025858653,-0.09400416,-0.05138676,-0.009736076,-0.0086635025,-0.14762236,0.002837493,0.0016728304,-0.0039183456,-0.092034996,-0.032449573,-0.0116604855,-0.03429765,-0.0047483966,0.024999436
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0057_796354.jpg,2,-0.0030542405,-0.0033465964,0.030695496,0.00805666,-0.0012307949,0.0027434519,-0.13869846,-0.018679798,-0.0043085515,-0.00023510154,0.15799174,-0.011663008,0.037936047,-0.025085703,-0.08666889,0.048658624
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0063_1101.jpg,2,-0.0075764717,-0.0020196564,-0.060734645,0.0012968024,-0.00015008287,0.0063797142,-0.130829,0.045562215,0.010753422,0.006135262,0.1628308,0.046538234,0.002015356,-0.009745894,0.089949965,0.01921933
