Full filepath,Full Class Index,sensitivityscore_before_features.11.block.2.fc1,sensitivityscore_before_features.11.block.2.fc2,sensitivityscore_before_features.12.block.2.fc1,sensitivityscore_before_features.12.block.2.fc2,sensitivityscore_before_features.13.block.2.fc1,sensitivityscore_before_features.13.block.2.fc2,sensitivityscore_before_features.14.block.2.fc1,sensitivityscore_before_features.14.block.2.fc2,sensitivityscore_before_features.15.block.2.fc1,sensitivityscore_before_features.15.block.2.fc2,sensitivityscore_before_features.16.0
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0023_796401.jpg,2,0.253922,0.07868259,0.20980343,0.07794462,0.05514062,-0.011170892,0.098848075,0.058528047,0.048846774,0.018975608,0.016649831
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0058_796360.jpg,2,0.0073377453,0.029750826,-0.020655006,-0.04262156,-0.027960673,-0.011300332,-0.0032730103,-0.0118803065,0.0745887,0.04296623,0.01318004
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0072_796371.jpg,2,-0.1174162,-0.06746988,0.007948864,0.021089058,-0.012407801,-0.02045843,0.10095926,0.08898744,0.11667566,-0.004636313,-0.0014707241
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0030_1122.jpg,2,-0.09280364,-0.07172836,-0.0065419152,0.0017505186,-0.09502752,-0.044531047,0.085377656,0.010774646,-0.047306467,0.007496587,0.030683307
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0065_796367.jpg,2,-0.062449746,-0.023694776,-0.09949871,-0.014978794,0.12661748,0.06547974,-0.036805324,-0.033745937,0.08884643,0.019136833,-0.005773253
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0041_796364.jpg,2,-0.01588568,0.050793327,0.018939711,0.0042681936,-0.003907726,0.0042208936,0.1083358,0.081083976,-0.115774564,0.004000404,0.02539264
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0031_1066.jpg,2,0.016338667,0.012194004,-0.056537222,0.008899424,0.07702269,-0.011951525,-0.10208293,-0.008763589,0.015812302,0.028931765,0.003839098
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0004_796366.jpg,2,-0.10672642,-0.032660834,0.050293464,-0.009526473,0.1661346,0.02214564,-0.105569005,-0.0063187145,0.13956483,0.05571855,0.0148413405
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0079_796389.jpg,2,0.03810326,0.024073005,-0.15842766,-0.03183484,-0.05929683,-0.00022929162,0.09634657,0.012262374,0.010564602,0.021030603,0.010194208
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0034_1154.jpg,2,-0.03977471,-0.04223698,-0.027937463,-0.0048990143,-0.09978672,-0.013159817,0.025550166,0.056250975,-0.065276556,0.011651991,-0.000115110306
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0050_796351.jpg,2,-0.1074724,-0.012306104,0.043655843,0.038674243,-0.09531301,-0.0753671,0.018112138,-0.008444291,0.05329446,-0.014912078,0.019474983
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0048_1130.jpg,2,0.079023,0.017228335,0.17001498,0.028848683,-0.08580684,-0.018278185,0.019822748,0.0018504262,0.00013122987,-0.029684246,0.017480314
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0024_1161.jpg,2,-0.21831423,0.031136988,-0.023931526,-0.03196006,0.051902466,0.0069194073,-0.00088310987,0.05636931,0.12509888,0.0025554225,0.0024284385
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0014_796373.jpg,2,-0.059368107,-0.053751215,0.097648315,-0.0028050384,-0.19558448,-0.04813423,0.12317804,0.07037287,0.09778126,0.069835775,0.0051529473
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0019_796391.jpg,2,-0.04333956,-0.024965385,0.048893828,0.019561203,-0.09392364,-0.010735214,0.0012473855,-0.054283578,-0.01459253,-0.018129569,-0.0022831385
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0036_796387.jpg,2,0.09776629,0.10461755,0.1250302,0.057682037,-0.18122378,-0.06734459,-0.04328026,-0.013698416,0.07962083,-0.0071624145,-0.0031536075
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0022_796398.jpg,2,0.20340091,0.03181184,0.023194876,-0.022223014,-0.12466977,-0.026214682,-0.015384536,0.032016747,0.0509838,0.04534388,0.00961071
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0013_796402.jpg,2,-0.096551254,-0.007681802,-0.012766385,-0.04927032,0.06018378,-0.013914825,-0.108721256,-0.06558869,0.0040976927,-0.09637652,0.015967688
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0077_1080.jpg,2,-0.15134665,-0.0069191847,-0.029254466,0.032323115,0.17246404,0.01067023,-0.045926347,-0.0438861,0.15954407,0.0027394332,0.0011579231
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0070_796346.jpg,2,-0.031506494,0.04125116,0.036834028,0.008268816,-0.1320232,-0.021530118,0.02873965,0.056750383,0.00071672164,0.012923592,0.0032527857
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0032_1149.jpg,2,0.12959346,0.02303038,0.021317758,-0.011039689,-0.06415797,-0.03298453,-0.031813476,-0.015888343,-0.038269296,0.0036680014,0.00805419
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0076_796365.jpg,2,0.0060616955,0.07119862,-0.023203183,-0.039129976,0.0035227872,-0.02364944,-0.11695282,0.003458377,0.04281688,0.0009524431,0.017816402
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0051_796374.jpg,2,-0.06327017,-0.056325257,0.17355804,0.03043047,-0.086390726,-0.03297035,0.0037346687,0.022662051,-0.07505208,-0.033778902,0.0038759632
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0025_796361.jpg,2,0.19816184,0.06485595,-0.016250614,-0.028472891,0.09938043,-0.027711611,0.0011807773,-0.006245503,0.075743556,0.05644885,0.014100928
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0074_1221.jpg,2,-0.16820331,0.014148229,-0.06443452,-0.02091821,0.057724386,-0.037132695,0.048782147,-0.015581189,0.010510761,-0.03059218,0.0015597236
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0046_1211.jpg,2,0.030820658,-0.046065204,0.15317562,0.008430859,-0.03649681,-0.025039084,-0.04398406,0.034914542,-0.1009139,0.033208083,0.015067965
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0003_1078.jpg,2,0.01967644,0.049044363,0.054249436,-0.020753138,-0.1888744,-0.1434264,-0.021568522,-0.032820717,0.08031207,0.009169856,-0.0050975694
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0075_796352.jpg,2,-0.07142737,-0.068383135,-0.21198258,-0.064423285,0.19729419,0.009055394,0.029075261,-0.013518627,0.13437003,0.053632535,0.00903611
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0006_796390.jpg,2,-0.072023675,0.037553877,-0.14564237,-0.053789448,-0.11861846,-0.01630734,-0.08234559,-0.07664552,-0.07816267,0.035823412,0.014916903
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0042_1210.jpg,2,-0.0011576153,-0.014627629,-0.059097182,0.023607265,-0.11441096,-0.06119738,0.012843125,-0.056041945,0.012265861,0.0028885342,0.0051332284
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0073_1171.jpg,2,-0.015025191,0.044506405,-0.16022956,-0.032071292,0.041902218,-0.0010879943,-0.09321053,-0.021702075,0.10453344,0.01072726,0.015500795
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0038_1065.jpg,2,-0.06165369,0.040391315,-0.104493365,-0.06424053,-0.17031634,-0.050262865,-0.014638569,-0.0068254676,0.1706237,-0.0392699,0.020738281
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0040_796375.jpg,2,-0.08887388,0.007023465,0.080648296,0.031222712,0.08672672,-0.085748985,-0.066333875,-0.008896757,-0.010278381,-0.037949115,0.023548204
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0016_1075.jpg,2,0.07791333,0.1008964,0.0007794015,-0.0042600706,-0.05265022,-0.015398602,-0.037027843,-0.007588217,0.036625907,0.019677315,0.00987328
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0055_1160.jpg,2,-0.007414259,-0.042911172,0.050106823,-0.06775509,-0.1615894,-0.100642905,-0.023524754,0.040228996,-0.05152788,-0.019813666,-0.011779219
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0057_796354.jpg,2,0.15162656,0.093894005,-0.03835956,0.010186775,0.11398655,0.019119844,-0.12136311,-0.08725779,-0.0017434694,0.049973186,0.009888934
/mnt/sdd/caltech_training/three_classes/train/003.Sooty_Albatross/Sooty_Albatross_0063_1101.jpg,2,0.10546578,0.052515097,0.03531458,-0.027318217,0.0110164825,0.039837204,0.077951096,-0.03472525,0.032801807,-0.027916977,0.023025569
